unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,weed,hybrid,yield_kg_ph,country,year,season,crop,intercrop,can_kg_ph,dap_kg_ph,urea_kg_ph,hh_num,basal_method,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,aphids,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,pest_disease,comp_source,npk_kg_ph,intercrop_type,plants_sqm_spacing,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,site_longitude,site_latitude,district_raw,field_gps_flagged_invalid,plant_date_flagged_implausible,growing_season_days,growing_season_days_flagged,hybridseed_2017_methodology_flag,seed_type_clean,seed_type_primary,seed_type_is_mixed,seed_category,yield_kg_ph_flagged_outlier,yield_kg_ph_winsorized,yield_kg_ph_crop_failure,dap_kg_ph_flagged_outlier,dap_kg_ph_winsorized,urea_kg_ph_flagged_outlier,urea_kg_ph_winsorized,npk_kg_ph_flagged_outlier,npk_kg_ph_winsorized,can_kg_ph_flagged_outlier,can_kg_ph_winsorized,lime_kg_ph_flagged_outlier,lime_kg_ph_winsorized,comp_wb_pa_flagged_outlier,comp_wb_pa_winsorized,plot_acres_flagged_outlier,fertility_is_missing,slope_angle_num_is_missing,slope_is_missing,distance_meter_is_missing,pest_disease_is_missing,comp_method_is_missing,comp_quality_is_missing
431c2ded,webuye,Mitukuyu,20.0,5.0,0.0,,2.0,0.0,0.0,True,2155.2632,2.0,2.0,True,5325.7632,Kenya,2017,long_rains,maize,True,18.532875,18.532875,0.0,6.0,apply in hole,0.6770357,34.7853238,10.0,,h_6213,0.809372007846832,True,,,0.0,False,,,,,,,,,0.0,3.0,1-50 m,worse,False,True,,,0.0,,0.0,7.4131498,5.5598626,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,50.666668,25.4,medium,Did_not_use_a_tool,,,34.7795362,0.6586056,webuye,False,False,,False,True,h_6213,h_6213,False,hybrid_branded,False,5325.7632,False,False,18.532875,False,0.0,False,0.0,False,18.532875,False,0.0,False,0.0,False,False,True,True,False,False,True,True
431cb821,ndalu,Endebess,3.0,3.0,0.0,,0.0,4.0,0.0,,928.94733,0.25,0.0,True,2295.4753,Kenya,2017,long_rains,maize,True,0.0,0.0,0.0,8.0,apply in hole,1.02733234187945,34.8616331782439,5.0,,other_hybrid,0.101171500980854,,,,0.0,,,,,,,,,,0.0,6.0,,,,,,,0.0,,0.0,39.5368,0.0,0.0,0.0,,,,,,,,,,,,,False,,0.0,beans,,,70.333336,31.200001,,Depth_of_finger,2017-10-16,,34.856387,1.0767172,ndalu,False,False,,False,True,other_hybrid,other_hybrid,False,other_hybrid,False,2295.4753,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,True,True,True,False,True,True
431d75ae,butere,Makale,15.0,0.0,0.0,,2.0,0.0,0.0,False,1431.579,1.0,1.0,True,3537.5032,Kenya,2017,long_rains,maize,True,14.8263,19.7684,0.0,5.0,broadcast,0.355050096273631,34.4262934614896,5.0,,dk_8031,0.404686003923416,True,,,0.0,False,,True,,,,,,,0.0,3.0,50-100 m,same,False,True,,,0.0,,0.0,0.0,37.06575,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,60.0,36.700001,gentle,Did_not_use_a_tool,,,,,butere,False,False,,False,True,dk_8031,dk_8031,False,hybrid_branded,False,3537.5032,False,False,19.7684,False,0.0,False,0.0,False,14.8263,False,0.0,False,0.0,False,False,True,True,False,False,True,True
433de0b7,matete,Kiliboti,10.0,7.0,0.0,,0.0,0.0,0.0,False,794.73688,0.25,1.0,False,1963.8346,Kenya,2017,long_rains,maize,True,59.305199,123.5525,0.0,10.0,apply in hole,0.545040257334114,34.7738949094267,13.0,,dk_8031,0.101171500980854,,,,0.0,True,,,,,,,,,1.0,8.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,77.333336,32.900002,gentle,Depth_of_pen,2017-07-15,,34.77564089,0.542960738,matete,False,False,,False,True,dk_8031,dk_8031,False,hybrid_branded,False,1963.8346,False,False,123.5525,False,0.0,False,0.0,False,59.305199,False,0.0,False,0.0,False,False,True,True,False,False,True,True
4375a83f,migori,Kamsaki,4.0,6.0,0.0,,0.0,3.0,0.0,True,1157.8948,0.25,2.0,True,2861.2158,Kenya,2017,long_rains,maize,True,123.5525,124.54092,0.0,5.0,apply in hole,-0.952504350757264,34.5058978810305,10.0,,sc_duma_43,0.101171500980854,True,,,0.0,False,,,,,,,,,0.0,1.0,1-50 m,better,False,True,broadcast,well decomposed,0.0,,0.0,0.0,98.842003,0.0,60.0,,,,,,,,,,,,,True,,0.0,beans,,,75.0,26.666666,medium,Depth_of_pen,2017-07-05,2017-03-03,34.48831064,-1.009589089,migori,False,False,124.0,False,True,sc_duma_43,sc_duma_43,False,hybrid_branded,False,2861.2158,False,False,124.54092,False,0.0,False,0.0,False,123.5525,False,0.0,False,60.0,False,False,True,True,False,False,False,False
4381e97b,matete,Lunywenywe,10.0,0.0,0.0,,0.0,0.0,0.0,True,1221.0526,0.52,2.0,True,3017.282,Kenya,2017,long_rains,maize,True,118.80048,118.80048,0.0,9.0,apply in hole,0.616214693555408,34.8350856486016,4.0,,other_hybrid,0.210436716675758,True,,,0.0,False,,,,,,,,,0.0,7.0,1000+ m,same,False,True,,,0.0,,0.0,0.0,93.212685,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,83.333336,34.0,gentle,Did_not_use_a_tool,2017-09-09,,34.83738065,0.620210305,matete,False,False,,False,True,other_hybrid,other_hybrid,False,other_hybrid,False,3017.282,False,False,118.80048,False,0.0,False,0.0,False,118.80048,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43b14023,matete,Kulumbeni,1.0,1.0,0.0,,0.0,2.0,0.0,True,2128.9475,0.25,2.0,True,5260.7358,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,7.0,apply in hole,0.4909042,34.7323275,4.0,,wh_505,0.101171500980854,,,,0.0,False,,,,,True,,,,0.0,5.0,1-50 m,same,True,True,broadcast,well decomposed,0.0,,0.0,0.0,98.842003,720.0,0.0,,,,,10.0,,,,,,,,True,,0.0,beans,,,81.333336,44.333332,gentle,Depth_of_pen,2017-07-28,2017-02-28,34.73832836,0.496965565,matete,False,False,150.0,False,True,wh_505,wh_505,False,hybrid_branded,False,5260.7358,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,False,False
43b987d2,vihiga,Ideleri,8.0,0.0,0.0,,0.0,0.0,0.0,False,1273.6842,1.5,1.0,False,3147.3374,Kenya,2017,long_rains,maize,True,32.947334,24.710501,0.0,5.0,,-0.0137486494694825,34.6865193185539,41.0,,local,0.607029020786285,,,,0.0,False,,,,,,,,,0.0,1.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,other,,,78.333336,64.800003,gentle,Did_not_use_a_tool,,,34.6966539,-0.0050162,vihiga,False,False,,False,True,local,local,False,local,False,3147.3374,False,False,24.710501,False,0.0,False,0.0,False,32.947334,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43d62164,kakamega_south,Shiseso,5.0,2.0,1.0,,0.0,1.0,0.0,False,1307.8948,0.72,2.0,True,3231.8733,Kenya,2017,long_rains,maize,True,128.70052,128.70052,0.0,7.0,apply in hole,0.218999931822772,34.7116139244743,5.0,,h_6213,0.291373908519745,True,,,7.0,True,,,,,,,,,0.0,5.0,1000+ m,same,True,False,,,0.0,,0.0,0.0,34.320141,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,84.0,28.444445,medium,Depth_of_finger,2017-08-23,2017-03-15,34.70396511,0.230685903,kakamega(south),False,False,161.0,False,True,h_6213,h_6213,False,hybrid_branded,False,3231.8733,False,False,128.70052,False,0.0,False,0.0,False,128.70052,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43d9fb59,cherangany,Sitatunga,8.0,2.0,0.0,,0.0,0.0,0.0,False,1289.4736,0.25,2.0,True,3186.3538,Kenya,2017,long_rains,maize,True,494.20999,494.20999,0.0,7.0,apply in hole,1.10490888978765,35.1040594854178,15.0,,h_614d,0.101171500980854,True,,,0.0,False,,True,,,,,midslope,,0.0,3.0,100-200 m,same,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,50.0,,,,,,,,True,,0.0,beans,,,83.333336,38.400002,gentle,Did_not_use_a_tool,2017-10-04,,35.0720328,1.0952698,cherangany,False,False,,False,True,h_614d,h_614d,False,hybrid_branded,False,3186.3538,False,False,494.20999,False,0.0,False,0.0,False,494.20999,False,0.0,False,0.0,False,False,True,False,False,False,True,True
43e0acf2,migori,Achuth,5.0,2.0,0.0,,0.0,0.0,0.0,,1421.0526,0.25,2.0,True,3511.4919,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,5.0,apply in hole,-1.01917479579053,34.5126780107813,8.0,,pn_15,0.101171500980854,,,,0.0,False,,,,,,,,,0.0,1.0,50-100 m,same,False,False,,,0.0,,0.0,0.0,98.842003,0.0,0.0,,,,,10.0,,,,,,,,True,,0.0,beans,,,82.666664,49.111111,gentle,Depth_of_finger,2017-08-28,2017-02-21,34.52249757,-1.017106022,migori,False,False,188.0,False,True,pn_15,pn_15,False,hybrid_branded,False,3511.4919,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43e18a1a,kisii,NYAMAGE,10.0,1.0,1.0,,1.0,0.0,0.0,False,1526.3158,0.5,1.0,True,3771.6025,Kenya,2017,long_rains,maize,True,24.710501,24.710501,0.0,7.0,apply in hole,-0.568861493700117,34.7500943190419,6.0,,pan_691,0.202343001961708,True,,,0.0,False,,,,,,,,,0.0,4.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,49.421001,0.0,0.0,,,,,10.0,,,,,,,,True,,0.0,beans,,,69.333336,25.0,medium,Depth_of_pen,2017-07-06,2017-02-28,34.7668622,-0.5708675,kisii,False,False,128.0,False,True,pan_691,pan_691,False,hybrid_branded,False,3771.6025,False,False,24.710501,False,0.0,False,0.0,False,24.710501,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43fbc074,kakamega_north,Shiswa,7.0,6.0,3.0,,1.0,2.0,0.0,False,994.73682,0.75,2.0,True,2458.0444,Kenya,2017,long_rains,maize,True,0.0,82.368332,0.0,9.0,apply in hole,0.289422374310707,34.82424999293,12.0,,local,0.303514510393143,,,,0.0,False,,,,,,,,,0.0,4.0,50-100 m,same,False,False,,,0.0,,0.0,0.0,31.629438,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,75.0,38.799999,gentle,Did_not_use_a_tool,2017-08-21,,34.8137586,0.2759081,kakamegab(north),False,False,,False,True,local,local,False,local,False,2458.0444,False,False,82.368332,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
43fe3840,lugari,Kakamwe,5.0,3.0,0.0,,0.0,0.0,0.0,False,650.0,0.5,2.0,True,1606.1825,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,6.0,apply in hole,0.800789279300581,34.9736503838224,9.0,,h_6213,0.202343001961708,True,,,0.0,False,,,,,,,shoulder,,0.0,2.0,50-100 m,same,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,25.0,,,,,,,,True,,0.0,beans,,,83.333336,23.4,medium,Did_not_use_a_tool,2017-09-08,,34.9905788,0.7950969,lugari,False,False,,False,True,h_6213,h_6213,False,hybrid_branded,False,1606.1825,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,False,False,False,True,True
44223fde,matete,Lukhokho,5.0,2.0,0.0,,1.0,0.0,0.0,True,768.42108,0.25,1.0,True,1898.8069,Kenya,2017,long_rains,maize,True,118.6104,123.5525,0.0,6.0,apply in hole,0.440175561234355,34.9356770329177,4.0,,h_6213,0.101171500980854,True,,,0.0,False,,,,,,,,,0.0,4.0,1-50 m,better,True,False,,,0.0,,0.0,0.0,98.842003,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,101.66666,32.777779,medium,Did_not_use_a_tool,2017-09-01,2017-04-02,34.92932764,0.438716007,matete,False,False,152.0,False,True,h_6213,h_6213,False,hybrid_branded,False,1898.8069,False,False,123.5525,False,0.0,False,0.0,False,118.6104,False,0.0,False,0.0,False,False,True,True,False,False,True,True
44376bf0,kakamega_south,Shingodo,8.0,5.0,0.0,,0.0,0.0,6.0,False,2028.9474,1.5,2.0,True,5013.6304,Kenya,2017,long_rains,maize,True,65.894669,65.894669,0.0,4.0,apply in hole,0.234051612205803,34.7972358204424,12.0,,h_6213,0.607029020786285,,,,0.0,False,,,,,,,,,0.0,2.0,50-100 m,same,False,True,,,0.0,,0.0,0.0,30.750843,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,64.0,29.5,gentle,Did_not_use_a_tool,,,34.79815224,0.226387676,kakamega(south),False,False,,False,True,h_6213,h_6213,False,hybrid_branded,False,5013.6304,False,False,65.894669,False,0.0,False,0.0,False,65.894669,False,0.0,False,0.0,False,False,True,True,False,False,True,True
4437ae80,butere,eshikalame,3.0,0.0,0.0,,3.0,0.0,0.0,False,457.89471,0.5,1.0,True,1131.4807,Kenya,2017,long_rains,maize,True,123.5525,0.0,0.0,5.0,,0.233721029944718,34.4661547522992,7.0,,sc_duma_43,0.202343001961708,True,,,0.0,False,,,,,,,,,0.0,1.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,9.8842001,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,85.333336,28.1,gentle,Did_not_use_a_tool,,,34.4563803,0.2376222,butere,False,False,,False,True,sc_duma_43,sc_duma_43,False,hybrid_branded,False,1131.4807,False,False,0.0,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,True,True
443cb587,sirisia,Chebukuyi,8.0,4.0,1.0,,4.0,2.0,0.0,False,657.89471,1.0,0.0,True,1625.6907,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,4.0,,0.790015511895627,34.3903297858774,16.0,,other_hybrid,0.404686003923416,True,,,0.0,False,,,,,,,midslope,,0.0,1.0,200-500 m,same,False,False,,,0.0,,0.0,0.0,35.583118,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,25.0,19.1,medium,Did_not_use_a_tool,2017-07-17,,34.394184,0.7763205,sirisia,False,False,,False,True,other_hybrid,other_hybrid,False,other_hybrid,False,1625.6907,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,False,False,False,True,True
443e86ff,migori,Katieno,0.0,0.0,0.0,,2.0,0.0,0.0,False,1447.3684,0.25,2.0,True,3576.5198,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,6.0,apply in hole,-0.899521800718947,34.4727392540561,0.0,,dk_8031,0.101171500980854,True,,,0.0,False,,True,True,,,,midslope,,0.0,4.0,50-100 m,worse,False,False,,,0.0,,0.0,0.0,98.842003,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,96.333336,53.888889,medium,Did_not_use_a_tool,2017-07-13,2017-03-28,34.42414138,-0.884982048,migori,False,False,107.0,False,True,dk_8031,dk_8031,False,hybrid_branded,False,3576.5198,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,False,False,False,True,True
444c86a3,alego,Uyundo,4.0,0.0,0.0,,0.0,0.0,0.0,False,139.47369,0.25,1.0,True,344.64648,Kenya,2017,long_rains,maize,True,0.0,29.652599,0.0,4.0,apply in hole,0.238716379049891,34.1649141641823,7.0,,dk_8031,0.101171500980854,True,,,0.0,False,,,,,True,,,,0.0,2.0,1-50 m,worse,True,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,True,,0.0,beans,,,93.333336,60.5,gentle,Did_not_use_a_tool,2017-07-05,,34.16590177,0.245420539,alego,False,False,,False,True,dk_8031,dk_8031,False,hybrid_branded,False,344.64648,False,False,29.652599,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
4453ef59,webuye,Muchi,0.0,0.0,0.0,,0.0,0.0,0.0,True,2260.5264,1.0,2.0,True,5585.8735,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,4.0,broadcast,0.5683271,34.7297442,0.0,,wh_505,0.404686003923416,True,,,0.0,False,,,,,,,,,0.0,2.0,50-100 m,better,True,False,,,0.0,,0.0,0.0,18.532875,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,66.0,27.5,gentle,Did_not_use_a_tool,,,34.7451341,0.5860963,webuye,False,False,,False,True,wh_505,wh_505,False,hybrid_branded,False,5585.8735,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,True,True
44609999999999997067332824994816524085578298134336880370242388246921216,busia,Jera,1.0,1.0,2.0,,0.0,1.0,0.0,,494.73682,0.25,0.0,False,1222.5194,Kenya,2017,long_rains,maize,True,0.0,0.0,0.0,3.0,apply in hole,0.283142040399205,34.2493132078627,0.0,,sc_duma_43,0.101171500980854,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,,0.0,19.7684,0.0,0.0,0.0,,,,,,,,,,,,,False,,0.0,beans,,,81.666664,42.700001,,Did_not_use_a_tool,,,,,busia,False,False,,False,True,sc_duma_43,sc_duma_43,False,hybrid_branded,False,1222.5194,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,True,True,True,False,True,True
44616bcc,butere,Bulanda,7.0,0.0,0.0,,0.0,0.0,0.0,False,226.3158,0.25,1.0,False,559.23767,Kenya,2017,long_rains,maize,True,0.0,0.0,0.0,7.0,,0.283535518683493,34.4694270472974,3.0,,local,0.101171500980854,True,,,0.0,False,,,,,,,,,0.0,5.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,77.0,29.200001,gentle,Did_not_use_a_tool,2017-07-15,,34.4812712,0.2868623,butere,False,False,,False,True,local,local,False,local,False,559.23767,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
446f37a1,teso,Munami,0.0,0.0,2.0,,0.0,0.0,0.0,True,1597.3684,0.365,3.0,True,3947.1772,Kenya,2017,long_rains,maize,False,0.0,81.239998,0.0,4.0,apply in hole,0.423562990029944,34.3747155909593,0.0,,dk_8031,0.147710382938385,True,,,0.0,False,,,,,,,,,0.0,2.0,50-100 m,better,False,False,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,,,,85.0,36.799999,gentle,Did_not_use_a_tool,2017-06-20,,34.392087,0.432043571,teso,False,False,,False,True,dk_8031,dk_8031,False,hybrid_branded,False,3947.1772,False,False,81.239998,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
44c22b84,kakamega_north,Kakunga,3.0,4.0,0.0,,0.0,4.0,0.0,False,1200.0,0.5,2.0,True,2965.26,Kenya,2017,long_rains,maize,True,247.105,247.105,0.0,5.0,apply in hole,0.368600058524219,34.8597809931381,9.0,,wh_509,0.202343001961708,True,,,0.0,False,,,,,,,,,0.0,1.0,1-50 m,same,False,False,,,0.0,,0.0,0.0,49.421001,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,72.666664,31.0,gentle,Did_not_use_a_tool,2017-07-29,2017-03-07,34.8695066,0.3885377,kakamegab(north),False,False,144.0,False,True,wh_509,wh_509,False,hybrid_branded,False,2965.26,False,False,247.105,False,0.0,False,0.0,False,247.105,False,0.0,False,0.0,False,False,True,True,False,False,True,True
44dadd77,vihiga,Vigulu,0.0,2.0,0.0,,0.0,0.0,0.0,False,2697.3684,0.5,2.0,True,6665.332,Kenya,2017,long_rains,maize,False,247.105,123.5525,0.0,6.0,apply in hole,0.0228644488379359,34.6509706042707,0.0,,h_6213,0.202343001961708,True,,,0.0,False,,,,,,,,,0.0,2.0,1-50 m,same,False,True,plant in hole of furrow,average,0.0,,0.0,0.0,49.421001,0.0,60.0,,,,,6.0,,,,,,,,True,,0.0,,,,79.333336,35.333332,gentle,Did_not_use_a_tool,2017-07-13,2017-02-27,34.6556749,0.017542,vihiga,False,False,136.0,False,True,h_6213,h_6213,False,hybrid_branded,False,6665.332,False,False,123.5525,False,0.0,False,0.0,False,247.105,False,0.0,False,60.0,False,False,True,True,False,False,False,False
44ddca19,kimilili,Kibichori,3.0,2.0,0.0,,5.0,0.0,0.0,False,1189.4738,1.0,2.0,True,2939.249,Kenya,2017,long_rains,maize,True,61.776249,61.776249,0.0,7.0,apply in hole,0.757729666838015,34.590192437847,7.0,,h_6213,0.404686003923416,True,,,0.0,False,,,,,,,,,0.0,5.0,1-50 m,better,False,False,,,0.0,,0.0,0.0,24.710501,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,72.666664,35.0,gentle,Depth_of_pen,2017-08-04,2017-03-08,34.60846018,0.758177829,kimilili,False,False,149.0,False,True,h_6213,h_6213,False,hybrid_branded,False,2939.249,False,False,61.776249,False,0.0,False,0.0,False,61.776249,False,0.0,False,0.0,False,False,True,True,False,False,True,True
44f8dc2b,webuye,Matili,3.0,1.0,0.0,,0.0,0.0,0.0,,1181.579,0.5,2.0,True,2919.7407,Kenya,2017,long_rains,maize,False,123.5525,123.5525,0.0,9.0,apply in hole,0.7561011,34.7701088,9.0,,h_614d,0.202343001961708,,,,0.0,False,,,,,,,,,0.0,5.0,1-50 m,better,False,True,broadcast,well decomposed,0.0,,0.0,6.1776252,37.559959,0.0,0.0,,,,,0.0,,,,,,,,True,,0.0,,,,56.333332,37.900002,gentle,Did_not_use_a_tool,2017-08-03,,34.75071906,0.738268624,webuye,False,False,,False,True,h_614d,h_614d,False,hybrid_branded,False,2919.7407,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,False,False
4501bddb,kakamega_north,Ingotse,1.0,0.0,0.0,,0.0,0.0,0.0,False,1850.0001,0.25,2.0,True,4571.4429,Kenya,2017,long_rains,maize,False,0.0,0.0,0.0,4.0,,0.358774163760245,34.7000771574676,2.0,,local,0.101171500980854,True,,,0.0,False,,True,True,,,,,,0.0,1.0,1-50 m,same,True,True,plant in hole of furrow,well decomposed,0.0,,0.0,0.0,59.305199,0.0,20.0,,,,,,,,,,,,,True,,0.0,,,,60.666668,26.700001,medium,Did_not_use_a_tool,2017-07-22,,34.7082266,0.3521465,kakamegab(north),False,False,,False,True,local,local,False,local,False,4571.4429,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,20.0,False,False,True,True,False,False,False,False
4529e9ce,migori,Achuth,4.0,0.0,0.0,,3.0,0.0,0.0,False,921.05261,2.0,2.0,False,2275.967,Kenya,2017,long_rains,maize,True,0.0,0.0,0.0,5.0,,-1.01518939194704,34.504991190973,1.0,,local,0.809372007846832,True,,,0.0,False,,,,,,,,,0.0,3.0,50-100 m,same,False,False,,,0.0,,0.0,7.4131498,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,79.0,35.099998,medium,Depth_of_finger,,,34.52249757,-1.017106022,migori,False,False,,False,True,local,local,False,local,False,2275.967,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
4532ddbf,rachuonyo,Dudi,3.0,0.0,0.0,,0.0,2.0,0.0,False,831.57898,0.5,2.0,True,2054.8733,Kenya,2017,long_rains,maize,True,19.7684,61.776249,0.0,5.0,apply in hole,-0.498912166804075,34.7986376937479,2.0,,wh_505,0.202343001961708,True,,,0.0,False,,,,,,,,,0.0,3.0,100-200 m,same,False,True,,,0.0,,0.0,0.0,98.842003,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,81.0,29.200001,medium,Did_not_use_a_tool,,,34.8105472,-0.48775809999999997,rachuonyo,False,False,,False,True,wh_505,wh_505,False,hybrid_branded,False,2054.8733,False,False,61.776249,False,0.0,False,0.0,False,19.7684,False,0.0,False,0.0,False,False,True,True,False,False,True,True
4547e8b5,aldai,Kimaren,0.0,4.0,0.0,,0.0,0.0,0.0,False,1457.8948,1.0,2.0,True,3602.531,Kenya,2017,long_rains,maize,True,19.7684,24.710501,0.0,8.0,apply in hole,0.0431134505197406,34.9995544273406,0.0,,h_6213,0.404686003923416,True,,,0.0,False,,,,,True,,,,0.0,6.0,50-100 m,same,True,True,plant in hole of furrow,average,0.0,,0.0,0.0,24.710501,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,75.0,23.555555,gentle,Did_not_use_a_tool,2017-07-31,2017-02-04,,,aldai,False,False,177.0,False,True,h_6213,h_6213,False,hybrid_branded,False,3602.531,False,False,24.710501,False,0.0,False,0.0,False,19.7684,False,0.0,False,0.0,False,False,True,True,False,False,False,False
45572013,busia,Odiado,4.0,0.0,0.0,,3.0,0.0,0.0,False,815.78949,1.0,2.0,True,2015.8566,Kenya,2017,long_rains,maize,True,0.0,49.421001,0.0,9.0,apply in hole,0.2807196,34.1192553,0.0,,sc_duma_43,0.404686003923416,True,,,0.0,False,,,,,,,,,0.0,4.0,1-50 m,same,True,False,,,0.0,,0.0,0.0,47.44416,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,82.0,65.599998,steep,Did_not_use_a_tool,,,34.1565034,0.2856496,busia,False,False,,False,True,sc_duma_43,sc_duma_43,False,hybrid_branded,False,2015.8566,False,False,49.421001,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
455fc4bb,kakamega_north,Mahiakalo,11.0,3.0,1.0,,0.0,0.0,4.0,False,1618.421,0.25,2.0,False,3999.1992,Kenya,2017,long_rains,maize,True,39.5368,39.5368,0.0,8.0,apply in hole,0.310902577935247,34.7795996864182,12.0,,local,0.101171500980854,True,,,0.0,False,,,,,,,,,0.0,6.0,100-200 m,same,False,False,,,0.0,,0.0,69.1894,0.0,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,80.0,48.900002,medium,Did_not_use_a_tool,,,34.7716084,0.2999387,kakamegab(north),False,False,,False,True,local,local,False,local,False,3999.1992,False,False,39.5368,False,0.0,False,0.0,False,39.5368,False,0.0,False,0.0,False,False,True,True,False,False,True,True
45622843,webuye,Matili,5.0,3.0,0.0,,0.0,0.0,0.0,True,2210.5264,1.5,2.0,True,5462.3213,Kenya,2017,long_rains,maize,True,123.5525,123.5525,0.0,5.0,broadcast,0.760022,34.7701088,0.0,,other_hybrid,0.607029020786285,True,,,0.0,False,,,,,,,,,0.0,3.0,50-100 m,better,False,False,,,0.0,,0.0,0.0,27.675762,0.0,0.0,,,,,,,,,,,,,True,,0.0,beans,,,94.666664,30.4,gentle,Did_not_use_a_tool,,,34.75071906,0.738268624,webuye,False,False,,False,True,other_hybrid,other_hybrid,False,other_hybrid,False,5462.3213,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,True,True
